FECHA CONEXI�N;AREA;NOMBRE ZONA;COMUNA;MODEL;N�MERO CONEXIONES;USAGE (kB);PORCENTAJE USO
17-nov-25;URBANA;030_ZW Parque Mutis;1;MR76;70;6279151;164,104,341
17-nov-25;URBANA;031_ZW Cancha Los Azules;21;MR76;30;21640959;565,582,085
17-nov-25;URBANA;032_ZW Parque La Orqueta;20;MR76;109;19617424;512,697,407
17-nov-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;17;2332074;0,60948282
17-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;92;12122280;316,813,335
17-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;101;9792361;255,921,374
17-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;120;9110875;238,110,875
17-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;117;11593513;302,994,117
17-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;87;16511233;431,517,734
17-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;74;8184550;213,901,558
17-nov-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;46;6342925;165,771,062
17-nov-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;47;2725908;0,71241054
17-nov-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;30;6246517;163,251,458
17-nov-25;URBANA;045_ZW Parque Santa Anita;17;MR76;26;3005271;0,7854215
17-nov-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;40;2346336;0,61321017
17-nov-25;URBANA;047_ZW Parque del Mico;11;MR76;20;4480487;117,096,621
17-nov-25;URBANA;049_ZW Cerro de las Tres Cruces;1;MR76;53;1254696;0,32791226
17-nov-25;URBANA;050_ZW Parque Calima;4;MR76;35;9155535;239,278,055
17-nov-25;URBANA;051_ZW Parque La Merced;2;MR76;28;3423976;0,8948492
17-nov-25;URBANA;052_ZW Puente de Colores;13;MR74;30;681315;0,1780603
17-nov-25;URBANA;052_ZW Puente de Colores;13;MR76;34;13752165;35,941,005
17-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;76;7730928;202,046,239
17-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;87;5938931;15,521,276
17-nov-25;URBANA;054_ZW El Diamante;13;MR76;33;5460439;142,707,468
17-nov-25;URBANA;054_ZW El Diamante;13;MR76;19;766923;0,20043377
17-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;56;2788098;0,72866377
17-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;52;11557343;302,048,821
17-nov-25;URBANA;056_ZW Comuna 16;16;MR76;18;739928;0,19337869
17-nov-25;URBANA;056_ZW Comuna 16;16;MR76;21;797393;0,20839705
17-nov-25;RURAL;057_La Castilla;RURAL;MR76;25;412244;127,962,213
17-nov-25;RURAL;057_La Castilla;RURAL;MR76;22;842176;261,414,853
17-nov-25;RURAL;059_El Saladito;RURAL;MR76;15;1262308;391,825,534
17-nov-25;RURAL;060_Felidia;RURAL;MR76;148;4555783;141,413,356
17-nov-25;RURAL;060_Felidia;RURAL;MR76;135;2449423;760,310,855
17-nov-25;RURAL;061_La Leonera;RURAL;MR76;61;7417937;230,255,779
17-nov-25;RURAL;061_La Leonera;RURAL;MR76;20;701822;217,848,401
17-nov-25;RURAL;062_Pichinde;RURAL;MR76;22;286342;0,88881721
17-nov-25;RURAL;062_Pichinde;RURAL;MR76;41;6841416;212,360,333
17-nov-25;RURAL;063_Los Andes;RURAL;MR76;5;178217;0,55319281
17-nov-25;RURAL;063_Los Andes;RURAL;MR76;60;2224616;690,529,848
17-nov-25;RURAL;063_Los Andes;RURAL;MR76;32;5043789;156,561,261
18-nov-25;RURAL;057_La Castilla;RURAL;MR76;13;17044;0,02773249
18-nov-25;RURAL;057_La Castilla;RURAL;MR76;17;102431;0,16666664
18-nov-25;RURAL;058_La Elvira;RURAL;MR76;23;1973289;321,076,092
18-nov-25;RURAL;059_El Saladito;RURAL;MR76;105;10536106;171,434,176
18-nov-25;RURAL;060_Felidia;RURAL;MR76;111;1501463;244,304,748
18-nov-25;RURAL;060_Felidia;RURAL;MR76;81;1626651;26,467,423
18-nov-25;RURAL;061_La Leonera;RURAL;MR76;42;3789907;616,660,068
18-nov-25;RURAL;061_La Leonera;RURAL;MR76;12;97947;0,15937067
18-nov-25;RURAL;062_Pichinde;RURAL;MR76;12;878;0,0014286
18-nov-25;RURAL;062_Pichinde;RURAL;MR76;150;36342840;591,338,473
18-nov-25;RURAL;063_Los Andes;RURAL;MR76;25;4734762;770,398,497
18-nov-25;RURAL;063_Los Andes;RURAL;MR76;61;207203;0,33714235
18-nov-25;RURAL;063_Los Andes;RURAL;MR76;47;528088;0,85925798
18-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;30;1625054;0,37360174
18-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;41;7368511;169,402,894
18-nov-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;62;3959731;0,9103466
18-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;53;1553682;0,35719323
18-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;47;1712213;0,39363969
18-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;126;10654276;244,943
18-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;131;7146857;164,307,044
18-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;258;20557520;472,619,689
18-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;230;12250296;281,635,678
18-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;96;3031809;0,69701629
18-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;120;3468748;0,79746905
18-nov-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;60;9352627;215,017,943
18-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;38;2127301;0,48906888
18-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;41;2578987;0,592912
18-nov-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;61;4594909;105,637,473
18-nov-25;URBANA;013_ZW Parque Llano Verde;15;MR76;26;182919;0,04205328
18-nov-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;34;9374256;215,515,196
18-nov-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;140;22668711;521,156,207
18-nov-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;46;20060963;461,203,788
18-nov-25;URBANA;018_ZW Parque Las Banderas;19;MR76;84;1071080;0,24624249
18-nov-25;URBANA;020_ZW Parque Petecuy1;6;MR76;20;1273379;0,29275126
18-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;106;4021742;0,92460299
18-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;88;5983801;137,568,256
18-nov-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;14;861315;0,19801728
18-nov-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;64;1277323;0,29365799
18-nov-25;URBANA;025_ZW Parque San Marino;7;MR76;33;1938466;0,44565551
18-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;89;11560971;265,788,019
18-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;69;5073980;116,651,369
18-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;48;2606068;0,59913795
18-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;31;1052383;0,24194403
18-nov-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;39;26382883;606,545,438
18-nov-25;URBANA;030_ZW Parque Mutis;1;MR76;86;13089484;300,928,704
18-nov-25;URBANA;031_ZW Cancha Los Azules;21;MR76;30;19898175;457,461,274
18-nov-25;URBANA;032_ZW Parque La Orqueta;20;MR76;226;31742775;729,769,955
18-nov-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;27;3031008;0,69683214
18-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;125;10835884;249,118,188
18-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;131;9367282;215,354,863
18-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;119;5520454;126,915,856
18-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;135;7824365;179,883,028
18-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;81;21953972;504,724,277
18-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;72;9350639;214,972,239
18-nov-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;59;4061992;0,93385651
18-nov-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;71;7611363;174,986,089
18-nov-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;41;4392285;100,979,125
18-nov-25;URBANA;045_ZW Parque Santa Anita;17;MR76;44;5216350;119,924,471
18-nov-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;15;3946471;0,90729811
18-nov-25;URBANA;047_ZW Parque del Mico;11;MR76;20;3207441;0,73739428
18-nov-25;URBANA;049_ZW Cerro de las Tres Cruces;1;MR76;73;5394641;124,023,401
18-nov-25;URBANA;050_ZW Parque Calima;4;MR76;64;14747802;339,053,621
18-nov-25;URBANA;051_ZW Parque La Merced;2;MR76;18;1568415;0,36058037
18-nov-25;URBANA;052_ZW Puente de Colores;13;MR74;48;4548902;104,579,767
18-nov-25;URBANA;052_ZW Puente de Colores;13;MR76;62;11433774;262,863,746
18-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;68;9815621;225,662,227
18-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;90;4792306;110,175,652
18-nov-25;URBANA;054_ZW El Diamante;13;MR76;26;1716661;0,39466229
18-nov-25;URBANA;054_ZW El Diamante;13;MR76;21;1682266;0,38675484
18-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;62;1645367;0,37827172
18-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;54;8378857;192,630,862
18-nov-25;URBANA;056_ZW Comuna 16;16;MR76;29;303811;0,06984649
18-nov-25;URBANA;056_ZW Comuna 16;16;MR76;32;518482;0,11919959
19-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;28;3763949;113,867,265
19-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;36;672385;0,20341041
19-nov-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;90;1809503;0,54741219
19-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;50;933523;0,28241007
19-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;40;1737794;0,52571873
19-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;101;9583511;289,921,087
19-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;115;8945731;270,626,919
19-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;219;4690442;1,418,956
19-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;187;7793688;235,775,229
19-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;101;1648516;0,49871029
19-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;123;2459265;0,74397868
19-nov-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;62;5801516;175,507,893
19-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;36;988639;0,29908381
19-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;40;639881;0,19357728
19-nov-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;21;772501;0,23369758
19-nov-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;33;13535371;40,947,305
19-nov-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;47;5352516;161,924,712
19-nov-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;53;14339721;433,806,306
19-nov-25;URBANA;018_ZW Parque Las Banderas;19;MR76;89;2846196;0,86103333
19-nov-25;URBANA;020_ZW Parque Petecuy1;6;MR76;19;539760;0,1632886
19-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;120;5596064;169,292,544
19-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;119;9961671;301,361,212
19-nov-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;19;4056644;122,721,896
19-nov-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;55;1384903;0,41896189
19-nov-25;URBANA;025_ZW Parque San Marino;7;MR76;35;2637905;0,79802098
19-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;69;5827469;176,293,025
19-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;41;1409395;0,42637122
19-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;48;1574892;0,4764375
19-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;29;3173697;0,96010918
19-nov-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;53;29419379;889,997,241
19-nov-25;URBANA;030_ZW Parque Mutis;1;MR76;100;14961500;45,261,641
19-nov-25;URBANA;031_ZW Cancha Los Azules;21;MR76;30;29289527;886,068,949
19-nov-25;URBANA;032_ZW Parque La Orqueta;20;MR76;51;3883585;117,486,502
19-nov-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;21;4804741;145,353,382
19-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;97;8596529;260,062,834
19-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;104;6816482;20,621,272
19-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;100;4357112;131,811,676
19-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;107;4574865;138,399,156
19-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;68;10572400;319,837,031
19-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;63;5797642;175,390,697
19-nov-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;49;4273151;129,271,682
19-nov-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;78;5153391;155,900,768
19-nov-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;34;3066141;0,92757126
19-nov-25;URBANA;045_ZW Parque Santa Anita;17;MR76;35;3070834;0,92899098
19-nov-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;17;2285367;0,69137092
19-nov-25;URBANA;047_ZW Parque del Mico;11;MR76;18;2573941;0,77867055
19-nov-25;URBANA;049_ZW Cerro de las Tres Cruces;1;MR76;31;3610286;10,921,864
19-nov-25;URBANA;050_ZW Parque Calima;4;MR76;53;972738;0,29427342
19-nov-25;URBANA;051_ZW Parque La Merced;2;MR76;22;1325034;0,40085027
19-nov-25;URBANA;052_ZW Puente de Colores;13;MR74;42;1104299;0,33407335
19-nov-25;URBANA;052_ZW Puente de Colores;13;MR76;66;14242508;430,865,411
19-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;75;15468350;467,949,674
19-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;69;9623304;291,124,908
19-nov-25;URBANA;054_ZW El Diamante;13;MR76;54;1119371;0,33863295
19-nov-25;URBANA;054_ZW El Diamante;13;MR76;32;1091684;0,33025706
19-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;72;2171478;0,65691714
19-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;65;11045882;334,160,844
19-nov-25;URBANA;056_ZW Comuna 16;16;MR76;28;407050;0,12314107
19-nov-25;URBANA;056_ZW Comuna 16;16;MR76;30;400226;0,12107667
19-nov-25;RURAL;057_La Castilla;RURAL;MR76;20;1119237;191,897,269
19-nov-25;RURAL;057_La Castilla;RURAL;MR76;18;892706;153,057,702
19-nov-25;RURAL;058_La Elvira;RURAL;MR76;22;2523629;432,685,403
19-nov-25;RURAL;059_El Saladito;RURAL;MR76;106;6570982;112,661,885
19-nov-25;RURAL;060_Felidia;RURAL;MR76;110;3352036;574,718,806
19-nov-25;RURAL;060_Felidia;RURAL;MR76;94;2100106;360,070,838
19-nov-25;RURAL;061_La Leonera;RURAL;MR76;53;4987650;855,150,796
19-nov-25;RURAL;061_La Leonera;RURAL;MR76;22;147842;0,2534805
19-nov-25;RURAL;062_Pichinde;RURAL;MR76;19;140334;0,24060776
19-nov-25;RURAL;062_Pichinde;RURAL;MR76;144;33313759;571,176,557
19-nov-25;RURAL;063_Los Andes;RURAL;MR76;12;360678;0,61839559
19-nov-25;RURAL;063_Los Andes;RURAL;MR76;61;1191317;204,255,648
19-nov-25;RURAL;063_Los Andes;RURAL;MR76;48;1624525;27,853,074
20-nov-25;RURAL;057_La Castilla;RURAL;MR76;12;65663;0,14376563
20-nov-25;RURAL;057_La Castilla;RURAL;MR76;15;74544;0,16321011
20-nov-25;RURAL;058_La Elvira;RURAL;MR76;34;2758877;604,041,399
20-nov-25;RURAL;058_La Elvira;RURAL;MR76;5;5752;0,0125937
20-nov-25;RURAL;059_El Saladito;RURAL;MR76;118;9996586;218,869,917
20-nov-25;RURAL;060_Felidia;RURAL;MR76;146;4170743;913,161,926
20-nov-25;RURAL;060_Felidia;RURAL;MR76;113;2061326;451,316,329
20-nov-25;RURAL;061_La Leonera;RURAL;MR76;52;1593457;348,878,908
20-nov-25;RURAL;061_La Leonera;RURAL;MR76;24;77043;0,16868154
20-nov-25;RURAL;062_Pichinde;RURAL;MR76;21;184679;0,40434482
20-nov-25;RURAL;062_Pichinde;RURAL;MR76;112;18833907;412,358,345
20-nov-25;RURAL;063_Los Andes;RURAL;MR76;20;3865760;846,387,526
20-nov-25;RURAL;063_Los Andes;RURAL;MR76;48;1580650;346,074,884
20-nov-25;RURAL;063_Los Andes;RURAL;MR76;39;404654;0,88596834
20-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;32;3700552;107,826,599
20-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;30;880190;0,25646956
20-nov-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;67;2093630;0,61004143
20-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;54;1790333;0,52166682
20-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;51;4512611;131,488,355
20-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;92;6450066;187,941,874
20-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;106;10735040;312,797,348
20-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;241;12258352;357,183,577
20-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;218;8571664;249,760,948
20-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;105;2648105;0,77160422
20-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;139;3762309;109,626,073
20-nov-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;49;5701966;166,143,754
20-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;34;1348091;0,39280644
20-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;42;1354044;0,39454103
20-nov-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;51;3388417;0,98731616
20-nov-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;42;9857431;287,225,597
20-nov-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;46;8530278;248,555,043
20-nov-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;57;8791238;25,615,889
20-nov-25;URBANA;018_ZW Parque Las Banderas;19;MR76;88;1702951;0,49620547
20-nov-25;URBANA;020_ZW Parque Petecuy1;6;MR76;17;2649522;0,77201711
20-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;122;6009116;175,093,483
20-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;97;6487447;189,031,081
20-nov-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;28;1887842;0,55007897
20-nov-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;56;1172276;0,34157751
20-nov-25;URBANA;025_ZW Parque San Marino;7;MR76;34;635578;0,18519457
20-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;67;4888410;142,438,378
20-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;58;4471795;130,299,059
20-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;54;3121651;0,90958595
20-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;39;2495407;0,72711112
20-nov-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;41;25276685;736,511,464
20-nov-25;URBANA;030_ZW Parque Mutis;1;MR76;76;8736304;254,558,224
20-nov-25;URBANA;031_ZW Cancha Los Azules;21;MR76;43;29458422;85,835,882
20-nov-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;26;5567978;162,239,614
20-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;101;17942503;522,808,238
20-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;119;8221703;239,563,792
20-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;124;11885292;346,313,364
20-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;140;11441846;333,392,244
20-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;78;9912103;288,818,628
20-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;72;4434280;129,205,948
20-nov-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;51;8963711;261,184,404
20-nov-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;78;9189418;267,761,049
20-nov-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;38;3188708;0,929125
20-nov-25;URBANA;045_ZW Parque Santa Anita;17;MR76;32;2259813;0,65846379
20-nov-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;19;2741099;0,79870079
20-nov-25;URBANA;047_ZW Parque del Mico;11;MR76;15;2377907;0,69287399
20-nov-25;URBANA;049_ZW Cerro de las Tres Cruces;1;MR76;62;6656911;193,968,919
20-nov-25;URBANA;050_ZW Parque Calima;4;MR76;51;3182823;0,92741023
20-nov-25;URBANA;051_ZW Parque La Merced;2;MR76;15;195695;0,05702156
20-nov-25;URBANA;052_ZW Puente de Colores;13;MR74;42;2598888;0,75726339
20-nov-25;URBANA;052_ZW Puente de Colores;13;MR76;67;6639446;193,460,024
20-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;71;9005663;262,406,801
20-nov-25;URBANA;053_ZW Polideportivo Laureano Gomez;15;MR76;77;5525390;160,998,686
20-nov-25;URBANA;054_ZW El Diamante;13;MR76;51;1652505;0,48150653
20-nov-25;URBANA;054_ZW El Diamante;13;MR76;32;1680820;0,48975694
20-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;56;2877604;0,83847559
20-nov-25;URBANA;055_ZW Polideportivo Petecuy;6;MR76;38;8670663;252,645,578
20-nov-25;URBANA;056_ZW Comuna 16;16;MR76;39;487539;0,142059
20-nov-25;URBANA;056_ZW Comuna 16;16;MR76;46;526695;0,15346827
21-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;39;3335407;0,90063412
21-nov-25;URBANA;001_ZW Parque Ingenio;17;MR76;57;5776962;15,599,083
21-nov-25;URBANA;002_ZW Canchas Panamericanas;19;MR76;68;2548685;0,68820167
21-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;52;1175930;0,31752727
21-nov-25;URBANA;003_ZW Parque del Perro;19;MR76;61;2511178;0,67807394
21-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;122;8976830;242,394,387
21-nov-25;URBANA;004_ZW Parque San Nicolas;3;MR76;117;8292272;223,909,798
21-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;244;13934190;376,254,139
21-nov-25;URBANA;005_ZW Parque Barrio Obrero;9;MR76;214;7714912;208,319,793
21-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;117;5558807;15,010,016
21-nov-25;URBANA;006_ZW Parque Vallado;15;MR76;158;4876593;131,678,863
21-nov-25;URBANA;008_ZW Parque Alfonso Lopez;7;MR76;54;7935317;214,271,218
21-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;54;1200084;0,32404939
21-nov-25;URBANA;009_ZW Polideportivo Los Almendros;5;MR76;60;1887074;0,50955198
21-nov-25;URBANA;012_ZW Polideportivo Los Naranjos;14;MR76;68;8171594;220,651,223
21-nov-25;URBANA;014_ZW Centro Cultural Alto Jordan;18;MR76;23;6173433;166,696,429
21-nov-25;URBANA;015_ZW Centro Cultural Comuna 13;13;MR76;46;6439269;173,874,593
21-nov-25;URBANA;016_ZW Conjunto Habitacional Ramali;6;MR76;69;16896261;456,236,648
21-nov-25;URBANA;018_ZW Parque Las Banderas;19;MR76;92;1797552;0,48537904
21-nov-25;URBANA;020_ZW Parque Petecuy1;6;MR76;19;827556;0,22345854
21-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;127;5238198;141,443,003
21-nov-25;URBANA;021_ZW Parque Alfonso Barberena;12;MR76;111;10115448;273,139,607
21-nov-25;URBANA;022_ZW Polideportivo Los Farallones;18;MR76;18;8099415;21,870,223
21-nov-25;URBANA;023_ZW Parque Los Guerreros;21;MR76;61;2791964;0,75389241
21-nov-25;URBANA;025_ZW Parque San Marino;7;MR76;43;2603975;0,7031312
21-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;64;5603751;151,313,748
21-nov-25;URBANA;026_ZW Parque La Flora;2;MR76;49;1998285;0,53958142
21-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;41;1985752;0,53619723
21-nov-25;URBANA;027_ZW Parque Alfonso Bonilla Arag�n;14;MR76;32;5041622;136,135,014
21-nov-25;URBANA;028_ZW Parque Yo Amo a Silo�;20;MR76;34;20823508;562,281,057
21-nov-25;URBANA;030_ZW Parque Mutis;1;MR76;100;16276105;439,491,056
21-nov-25;URBANA;031_ZW Cancha Los Azules;21;MR76;33;20112971;543,094,977
21-nov-25;URBANA;034_ZW Parque Villa Colombia;8;MR76;19;2510428;0,67787143
21-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;106;9883473;266,875,766
21-nov-25;URBANA;035_ZW Parque Colseguros;10;MR76;109;6883283;185,863,959
21-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;98;5818834;157,121,467
21-nov-25;URBANA;036_ZW Parque India Elena;10;MR76;134;6879205;185,753,844
21-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;86;11267646;304,251,517
21-nov-25;URBANA;039_ZW Biblioteca Daniel Guillard;13;MR76;74;9547234;257,796,565
21-nov-25;URBANA;042_ZW Parque Mariano Ramos;16;MR76;58;5960265;160,940,419
21-nov-25;URBANA;043_ZW Polideportivo Ricardo Balcazar;13;MR76;92;14469723;390,714,722
21-nov-25;URBANA;044_ZW Polideportivo San Benito;11;MR76;34;3621700;0,9779396
21-nov-25;URBANA;045_ZW Parque Santa Anita;17;MR76;46;4419645;119,340,251
21-nov-25;URBANA;046_ZW Sebastian Belalcazar;2;MR76;32;5103211;137,798,054
21-nov-25;URBANA;047_ZW Parque del Mico;11;MR76;17;5896160;159,209,441
21-nov-25;URBANA;049_ZW Cerro de las Tres Cruces;1;MR76;18;1433405;0,38705125
21-nov-25;URBANA;050_ZW Parque Calima;4;MR76;65;2723651;0,73544638
21-nov-25;URBANA;051_ZW Parque La Merced;2;MR76;23;3959067;10,690,362
